id,question_id,user_id,body
414439,486252,,"<p><strong><strong><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1561008613429-if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 24px;"">&nbsp;Website</strong></strong></p><p>Wanneer je jouw wachtwoord bent vergeten, kan je op de website op <strong>Ik ben mijn wachtwoord vergeten</strong> drukken en dan sturen wij je een email om een nieuw wachtwoord in te stellen. Een andere mogelijkheid is om een <strong>Projectbeheerder</strong> te vragen om deze email naar je te sturen.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1561008688020-Admin_Website.001.jpeg"" class=""fr-fic fr-dii""><img src=""https://s3.amazonaws.com/helpjuice-static/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F3577%2Fdirect%2F1561008902191-Admin_Website.002.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1561009504151-Admin_Website.003.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1561009542954-Admin_Website2.001.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1561009557152-Admin_Website2.002.jpeg"" class=""fr-fic fr-dii""></p>"
414448,486261,,"<p><strong>Twee</strong><strong>-Traps-Authenticatie</strong> is een extra beveiligingslaag voor SnagR projecten.</p><p>Het is ontworpen om er zeker van te zijn dat jij de enige bent die kan inloggen op jouw account. Gebruikers zullen <strong>twee&nbsp;</strong>verschillende <strong>authenticatie factoren</strong> moeten invoeren voordat ze toegang krijgen.&nbsp;</p><p>Zodra je account aangemaakt is, ontvang je een email zoals hieronder te zien is. Vanwege de geavanceerde beveiligingsinstellingen zal je een nieuw wachtwoord moeten instellen.<img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1546998798035-Admin_Website.001.jpeg"" class=""fr-fic fr-dii""></p><p>Vul het nieuwe wachtwoord in en druk op <strong>Wachtwoord opslaan</strong></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547003461367-Admin_Website%202.002.jpeg"" class=""fr-fic fr-dii""></p><p>Klik op <strong>Aanmelden</strong></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547003483494-Admin_Website%202.003.jpeg"" class=""fr-fic fr-dii""></p><p>Op dit punt zal je jouw apparaat moeten gebruiken om een verificatie code te generen. Dit doe je als volgt:</p><p><br></p><p>Klik op <strong>Ja, ik ben klaar om te scannen&nbsp;</strong>om de QR code te scannen.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547003519404-Admin_Website%202.005.jpeg"" class=""fr-fic fr-dii""></p><p>Ga naar de App store van jouw iOS of Android apparaat en installeer een TOTP (Time-based One-Time Password) ondersteunende app zoals bijvoorbeeld Google Authenticator, 2FA Authenticator of Microsoft Authenticator.</p><p><em>De onderstaande stappen gebruiken Google Authenticator als voorbeeld.</em></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547000624796-Admin_Device.001.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547000877329-Admin_Device.002.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547000897693-Admin_Device.003.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547003566131-Admin_Website%202.006.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547001114675-Admin_Website.007.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547000919526-Admin_Device.004.jpeg"" class=""fr-fic fr-dii""></p><p>Vul de 6 cijferige code in om te verifi&euml;ren.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547027039330-Admin_Website.008.jpeg"" class=""fr-fic fr-dii""></p><p>Nu kan je inloggen op de projecten waaraan je bent toegevoegd.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547003631675-Admin_Website%202.009.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547003648663-Admin_Website%202.010.jpeg"" class=""fr-fic fr-dii""></p><p><br></p><p>&nbsp; <img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii"" style=""width: 29px;"">Leer hoe je <a href=""/_questions/486217"" rel=""noopener noreferrer"" target=""_blank"" title="""">op de website en in de app inlogt met de Twee-Traps-Authenticatie</a>.</p>"
414477,486290,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" data-upload_url=""/uploads/123669"" data-id=""123669"" data-name=""if_icons_mobile_1564515.png"" class=""fr-fic fr-dii"" style=""width: 29px;""> <strong>App</strong><strong>&nbsp;- exclusief voor iOS<br></strong></p><p>Er zijn voor- en nadelen voor het instellen van automatische synchronisatie. Het voordeel is dat jouw gegevens up to date zijn. Dit houdt in de gegevens die jij invoert en zo zijn ook de gegevens die anderen hebben ingevoerd weer zichtbaar op jouw apparaat.&nbsp;</p><p>Aan de andere kant, zodra je wijzigingen gesynchroniseerd zijn, kunnen deze alleen nog door projectbeheerders verwijderd worden.</p><p><br></p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560911482314-Getting%20Started_Device.001.jpeg"" class=""fr-fic fr-dii""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560911497171-Getting%20Started_Device.002.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560911524178-Getting%20Started_Device.003.jpeg"" class=""fr-fic fr-dii""></p>"
414919,486732,,"<p>Het is in SnagR mogelijk om een actiepuntentype te koppelen aan een aannemersgroep. Elk actiepuntentype kan gelinkt worden aan een specifieke aannemersgroep in het project. Projectbeheerders kunnen dit instellen en er zo voor zorgen dat er geen verkeerde aannemersgroepen aan actiepunten worden gelinkt en daarnaast er voor zorgen dat het aanmaken van een actiepunt sneller gaat.</p><p><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554786731372-1554786731372.png"" data-id=""123693"" class=""fr-fic fr-dii"" style=""width: 27px;""> <strong>Website</strong></p><p>Ga naar <strong>Project Administratie &gt; Actiepunten Bibliotheek</strong></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554871111492-Document_Website.001.jpeg"" class=""fr-fic fr-dii""><br>Zoek naar het actiepuntentype dat je wilt koppelen aan een aannemersgroep<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554871166704-Document_Website.002.jpeg"" class=""fr-fic fr-dii""><br></p><p>Klik op <strong>Aannemers Toevoegen/Bewerken</strong><br><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554871218368-Document_Website.003.jpeg"" class=""fr-fic fr-dii""></p><p class=""currently-active"">Selecteer de aannemer die je wilt koppelen aan het geselecteerde actiepuntentype en klik op <strong>Opslaan.</strong><br><br><strong>Let op:</strong> Het is mogelijk om meerdere aannemers te selecteren. Er wordt dan niet automatisch een aannemer gekozen bij het selecteren van het actiepuntentype, maar alleen deze aannemers worden in de lijst van aannemers getoond in plaats van alle beschikbare aannemers in het project.<img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554871530047-Document_Website.004.jpeg"" class=""fr-fic fr-dii""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554871629881-Document_Website.005.jpeg"" class=""fr-fic fr-dii""></p><p>Eenmaal ingesteld, werkt het als volgt:<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1554872299135-Document_Website%201.001.jpeg"" class=""fr-fic fr-dii""></p>"
414958,486771,,"<p>Om er zeker van te zijn dat accounts goed beveiligd kunnen worden, kunnen bedrijven verschillende wachtwoord complexiteitsniveaus instellen.</p><p>Dit kan worden ingesteld door een <strong>Bedrijfsbeheerder</strong>.</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 22px;""> <strong>Website</strong>&nbsp;</p><p>Login op Bedrijfsniveau</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547028691429-Admin_Website.002.jpeg"" class=""fr-fic fr-dii""></p><p>Ga naar <strong>SnagR Account Instellingen &gt; Beveiligingsinstellingen</strong></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547028752128-Admin_Website.003.jpeg"" class=""fr-fic fr-dii""></p><p>Je kan de wachtwoord instellingen aanpassen door een <strong>Beveiligingsniveau&nbsp;</strong>te selecteren en daarna op <strong>Bewerk Wachtwoord Instellingen</strong> te drukken.<img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547028822512-Admin_Website.004.jpeg"" class=""fr-fic fr-dii""></p><p>De beveiligingsniveaus zijn als volgt:</p><ul><li><strong>Uitgeschakeld&nbsp;</strong><ul><li>Geen wachtwoord beveiliging geactiveerd<br><br></li></ul></li><li><strong>Laag</strong>&nbsp;<ul><li>Wachtwoord moet minimaal 6 karakters bevatten.</li><li>Gebruikers kunnen 10 keer hun wachtwoord verkeerd invullen voordat deze wordt geblokkeerd</li></ul></li></ul><p><br></p><ul><li><strong>Medium</strong><ul><li>Wachtwoord moet minimaal 8 karakters lang zijn</li><li>Wachtwoord moet minimaal 2 van de verschillende karaktertypes bevatten (Hoofdletter, kleine letter, nummer, speciaal teken)</li><li>Gebruikers kunnen 10 keer hun wachtwoord verkeerd invullen voordat deze wordt geblokkeerd</li><li><em>Voorbeelden: &#39;pAssword&#39;, &#39;passw0rd&#39;, &#39;p@ssword&#39;</em></li></ul></li></ul><p><br></p><ul><li><strong>Hoog</strong><ul><li>Wachtwoord moet minimaal 10 karakters lang zijn</li><li>Wachtwoord moet minimaal 1 van elk verschillend karaktertype bevatten (Hoofdletter, kleine letter, nummer, speciaal teken)</li><li>Gebruikers kunnen 5 keer hun wachtwoord verkeerd invullen voordat deze wordt geblokkeerd</li><li><em>Voorbeelden: &#39;pAssword0!&#39;, &#39;myPa$sw0rd&#39;</em></li></ul></li></ul><p><br></p><ul><li><strong>Veilig</strong><ul><li>Wachtwoord moet minimaal 10 karakters lang zijn</li><li>Wachtwoord moet minimaal 1 van elk verschillend karaktertype bevatten (Hoofdletter, kleine letter, nummer, speciaal teken)</li><li>Wachtwoord verloopt over 90 dagen</li><li>Gebruikers kunnen 5 keer hun wachtwoord verkeerd invullen voordat deze wordt geblokkeerd</li><li><em>Voorbeelden: &#39;pAssword0!&#39;, &#39;myPa$sw0rd&#39;</em></li></ul></li></ul><p><br></p><ul><li><strong>Aangepaste Wachtwoord Instellingen</strong><ul><li>Minimale aantal wachtwoord karakters&nbsp;</li><li>Minimale aantal kleine letters&nbsp;</li><li>Minimale aantal hoofdletters&nbsp;</li><li>Minimale aantal nummers&nbsp;</li><li>Minimale aantal speciale karakters&nbsp;</li><li>Mislukte login pogingen toegestaan&nbsp;</li><li>Wachtwoord Verlooptijd&nbsp;<p><br></p></li></ul></li></ul>"
414967,486780,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 22px;""> <strong>Website</strong></p><p>Twee-Traps-Authenticatie kan alleen door bedrijfsbeheerders op bedrijfsniveau worden geactiveerd.</p><p><strong>Login op Bedrijfsniveau</strong><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547022828585-Admin_Website.001.jpeg"" class=""fr-fic fr-dii""></p><p>Ga naar <strong>SnagR Account Instellingen &gt; Beveiligingsinstellingen&nbsp;</strong>en selecteer <strong>Tweetraps Authenticatie Geactiveerd</strong>, klik daarna op <strong>Bewerk Tweetraps</strong> en de Twee-Traps-Authenticatie zal worden geactiveerd voor alle projecten.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1547023127286-Admin_Website.005.jpeg"" class=""fr-fic fr-dii""></p><p><br></p><p>&nbsp; <img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii"" style=""width: 21px;""><a href=""/_questions/486261"" rel=""noopener noreferrer"" target=""_blank"" title="""">Leer hoe gebruikers de Twee-Traps-Authenticatie activeren voor hun account.</a></p><p><br></p>"
414994,486807,,"<p><strong><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1556273007743-1556273007743.png"" data-id=""123693"" class=""fr-fic fr-dii"" style=""width: 24px;"">&nbsp; Website</strong></p><p><br></p><p>Wanneer je een verkeerd document hebt geupload of de versie van het document is veranderd, is het niet meer mogelijk het geuploade bestand te verwijderen. In plaats hiervan kan je het bestand nu als <strong>Niet in Gebruik</strong> markeren.</p><p><strong><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1556273042532-Document_Website.006.jpeg"" class=""fr-fic fr-dii""></strong></p><p style=""text-align: center;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1572352846476-1572352846476.png"" class=""fr-fic fr-dii""></p><p><br></p><p>Klik op het <strong>Oog</strong> icoon and het document zal grijs worden, hieraan kan je zien dat deze niet actief is.<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1556273167183-Document_Website.007.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1556273203805-Document_Website.008.jpeg"" class=""fr-fic fr-dii""></p><p><br></p><p><a href=""/_questions/484500"" rel=""noopener noreferrer"" target=""_blank"" title="""">Documenten uploaden om aan formulieren te koppelen (Nieuwe upgrade)</a></p>"
415009,486822,,"<p>Dit is een Bedrijfsniveau functionaliteit.</p><p><br></p><p>Eenmaal ingesteld, kan het gebeuren dat de details van het formulier aangepast moeten worden. Bijvoorbeeld wanneer er een pagina toegevoegd moet worden. Deze gids legt je uit hoe je dit soort wijzigingen kan maken.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560249625059-danger-icon-4.jpg"" class=""fr-fic fr-dii"" style=""width: 22px;""> <strong>De wijzigingen zullen ook reeds bestaande formulieren aanpassen. Wanneer het formulier al eerder is gebruikt, wordt er bij sommige wijzigingen aangeraden een nieuwe versie te maken in plaats van de huidige te bewerken.</strong></p><p><br></p><p><img width=""30"" src=""http://support.snagr.co.uk/download/thumbnails/1573273/1.png?version=1&modificationDate=1452168849910&api=v2"" data-image-src=""/download/attachments/1573273/1.png?version=1&modificationDate=1452168849910&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""6783848"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""1.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""1573273"" data-linked-resource-container-version=""20"" class=""fr-fic fr-dii""></p><p><strong>Login op Bedrijfsniveau</strong></p><p>Klik op <strong>Bedrijfsinspecties &gt; Inspecties</strong></p><p><img src=""http://support.snagr.co.uk/download/attachments/1573325/image2016-1-8%209%3A32%3A16.png?version=1&modificationDate=1452241936980&api=v2"" data-image-src=""/download/attachments/1573325/image2016-1-8%209%3A32%3A16.png?version=1&modificationDate=1452241936980&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""6783967"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""image2016-1-8 9:32:16.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""1573325"" data-linked-resource-container-version=""17"" class=""fr-fic fr-dii""></p><p>&nbsp;</p><p><img width=""30"" src=""http://support.snagr.co.uk/download/thumbnails/1573273/2.png?version=1&modificationDate=1452168893997&api=v2"" data-image-src=""/download/attachments/1573273/2.png?version=1&modificationDate=1452168893997&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""6783849"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""2.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""1573273"" data-linked-resource-container-version=""20"" class=""fr-fic fr-dii""></p><p>Reeds aangemaakte inspecties die geactiveerd zijn, worden op deze pagina weergegeven.<br>Klik op de <strong>Bewerk</strong> knop in de rij van inspectie om de formulieren van de betreffende inspectie aan te passen.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560250084752-1560250084752.jpeg"" class=""fr-fic fr-dii""></p><p>&nbsp;</p><p><img width=""30"" src=""http://support.snagr.co.uk/download/thumbnails/1573273/3.png?version=1&modificationDate=1452169055217&api=v2"" data-image-src=""/download/attachments/1573273/3.png?version=1&modificationDate=1452169055217&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""6783851"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""3.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""1573273"" data-linked-resource-container-version=""20"" class=""fr-fic fr-dii""></p><p>Om een formulier te bewerken klik je op het <img src=""http://support.snagr.co.uk/download/attachments/1573316/websitepencil.png?version=1&modificationDate=1394674472647&api=v2"" data-image-src=""/download/attachments/1573316/websitepencil.png?version=1&modificationDate=1394674472647&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""1639377"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""websitepencil.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""1573316"" data-linked-resource-container-version=""11"" class=""fr-fic fr-dii"">&nbsp;icoon in de rij van het betreffende formulier.</p><p>Een pop-up venster zal verschijnen met de details van het formulier.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560250471634-Screenshot%202019-06-11%20at%206.52.32%20PM.png"" class=""fr-fic fr-dii""></p><p><br></p><p>&nbsp;</p><p><img width=""30"" src=""http://support.snagr.co.uk/download/thumbnails/6783767/4.png?version=1&modificationDate=1450279969320&api=v2"" data-image-src=""/download/attachments/6783767/4.png?version=1&modificationDate=1450279969320&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""6783758"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""4.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""6783767"" data-linked-resource-container-version=""2"" class=""fr-fic fr-dii""></p><p>Je kan hier alle gegevens <strong>(op de formulierscode na)</strong> van het formulier aanpassen.</p><p>Wanneer het formulier goedgekeurd of afgekeurd moet kunnen worden bij het sluiten, selecteer je de optie <strong>Has Pass/Fail?</strong></p><p><em><strong>Wanneer een formulier gedeactiveerd wordt, kan deze niet meer geactiveerd worden!</strong></em></p><p><img width=""500"" src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560250629440-1560250629440.jpeg"" data-linked-resource-version=""1"" data-linked-resource-content-type=""image/png"" class=""fr-fic fr-dii""></p><p><br></p><p><img width=""30"" src=""http://support.snagr.co.uk/download/thumbnails/6783545/5.png?version=1&modificationDate=1450263198590&api=v2"" data-image-src=""/download/attachments/6783545/5.png?version=1&modificationDate=1450263198590&api=v2"" data-unresolved-comment-count=""0"" data-linked-resource-id=""6783653"" data-linked-resource-version=""1"" data-linked-resource-type=""attachment"" data-linked-resource-default-alias=""5.png"" data-base-url=""http://support.snagr.co.uk"" data-linked-resource-content-type=""image/png"" data-linked-resource-container-id=""6783545"" data-linked-resource-container-version=""5"" class=""fr-fic fr-dii""></p><p>Klik op <strong>Opslaan</strong> om de wijzigingen te bewaren.</p><p><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1560250950420-danger-icon-4.jpg"" class=""fr-fic fr-dii"" style=""width: 24px;""> <em><strong>Let Op!</strong></em><em>&nbsp;<strong>De wijzigingen zullen ook reeds bestaande formulieren aanpassen. Wanneer het formulier al eerder is gebruikt, wordt er bij sommige wijzigingen aangeraden een nieuwe versie te maken in plaats van de huidige te bewerken. Neem bij twijfel contact op met onze support afdeling.</strong></em></p>"
427250,499063,,<ul><li>Updated Sync Routine (web + mobile) - 8x speed improvement for downloading of data.</li><li>CSV Export defaults to Excel format with comma delimiter and support for new line and special characters (UTF8)</li><li>Inspection Finder API Search - Performance optimisation</li><li>Inspection Print to PDF - Performance optimisation</li><li>Defect Finder CSV Export - Performance optimisation</li><li>Fix to KeepOnDevice during mobile database generation</li><li>Added ability to edit user permissions of disabled project level inspection templates</li><li>Fix to login direct to project with 2FA enabled</li><li>DocumentRepositoryAllUserOverride added - allows all users with Read-Only permissions or above to access the main Document Repository (default remains the same)</li></ul>
444353,516167,,<li>Added Polish translation to web application</li><li>API Endpoint optimisation for FormItemsViewModel</li><li>Hierarchical List support for Form Finder Answers</li>
449886,521700,,<ul><li>Improved &nbsp;QRCode answer type handling of QRCode data that contains new line characters for text fields.</li></ul>
454688,526502,,<li>Bug fix when downloading mobile database to device - closed defects weren&#39;t always been removed from the mobile database cache.</li><li>Improved mobile database generation for un-cached mobile databases</li>
457540,529354,,<li>Mobile app now supports changing of company level URL without the need to remove/re-add the project. When updating the URL the app will also move all image assets to the new folder structure.</li>
458842,530656,,"<p><strong><u>Issue Photo Link</u></strong></p><p>https://{{ProjectURL}}/<span style=""color: rgb(0, 0, 0);"">view-image?type=</span><span style=""color: rgb(243, 121, 52);""><strong>issue</strong></span><span style=""color: rgb(0, 0, 0);"">&amp;id=</span>{{<strong><span style=""color: rgb(243, 121, 52);"">GUID</span></strong>}}</p><p><em>Project URL example: </em><a data-fr-linked=""true"" href=""//demo40.snagrweb.com/training"">demo40.snagrweb.com/training</a></p><p><em>GUID example: </em>551999e8-ae78-410d-8c87-c6ec9f4d64cb </p><p>Please get the issue's GUID from endpoint api/defects</p><p><br></p><p><strong><u>Issue Update Photo Link</u></strong></p><p>https://{{ProjectURL}}/view-image?type=<strong><span style=""color: rgb(243, 121, 52);"">issueupdate</span></strong>&amp;id={{<strong><span style=""color: rgb(243, 121, 52);"">PPCGUID</span></strong>}}</p><p><em>Project URL example: </em><a data-fr-linked=""true"" href=""//demo40.snagrweb.com/training"">demo40.snagrweb.com/training</a></p><p><em>PPCGUID example: </em>551999e8-ae78-410d-8c87-c6ec9f4d64cb </p><p>Please get the issue update's PPCGUID from endpoint api/snagupdates</p><p><br></p><p><strong><u>Form Field Photo Link</u></strong></p><p>https://{{ProjectURL}}/view-image?type=<span style=""color: rgb(243, 121, 52);""><strong>formchecks</strong></span>&amp;id={{<strong><span style=""color: rgb(243, 121, 52);"">FCGUID</span></strong>}}</p><p><em>Project URL example: </em><a data-fr-linked=""true"" href=""//demo40.snagrweb.com/training"">demo40.snagrweb.com/training</a></p><p><em>FCGUID example: </em>551999e8-ae78-410d-8c87-c6ec9f4d64cb</p><p>Please get the formcheck's FCGUID from endpoint api/formchecks or api/v2/formitems</p>"
458850,530664,,"<p><strong><u>For open issues</u></strong></p><p>https:/{{ProjectURL}}/View?ID={{<strong><span style=""color: rgb(243, 121, 52);"">IssueID</span></strong>}}</p><p><strong><u>For closed issues</u></strong></p><p>https:/{{ProjectURL}}/View?ID={{<strong><span style=""color: rgb(243, 121, 52);"">IssueID</span></strong>}}<strong><span style=""color: rgb(243, 121, 52);"">&amp;ShowClosed=true</span></strong></p><p><em>Note if &amp;ShowClosed=true is not included the link will simply navigate the user to the plan where the closed issue exists but it will not be able to point to the specific closed issue on the plan.&nbsp;</em></p><p><strong><u>For issues assigned to a specific contractor on a drawing/plan</u></strong></p><p>https:/{{ProjectURL}}/View?GroupID={{<strong><span style=""color: rgb(243, 121, 52);"">Group</span></strong><strong><span style=""color: rgb(243, 121, 52);"">ID</span></strong>}}&amp;DrawingID={{<span style=""color: rgb(243, 121, 52);""><strong>DrawingID</strong></span>}}</p><p><strong><u>For issues created by a specific user on a drawing/plan</u></strong></p><p>https:/{{ProjectURL}}/View?CreatedByID={{<strong><span style=""color: rgb(243, 121, 52);"">CreatedBy</span></strong><strong><span style=""color: rgb(243, 121, 52);"">ID</span></strong>}}&amp;DrawingID={{<strong><span style=""color: rgb(243, 121, 52);"">DrawingID</span></strong>}}</p><p><br></p><p><strong>Note</strong>: ID, ShowClosed, GroupID, DrawingID, and CreatedByID is <strong>case sensitive</strong>. If otherwise, the link generated will not be effective.&nbsp;</p><p>You can get IssueID, GroupID, DrawingID, CreatedByID from:</p><p>api/defects; or </p><p>api/v2/defects/search</p><p><br></p>"
458853,530667,,"<p><strong><u>To view first form of the inspection</u></strong></p><p>https://{{ProjectURL}}/inspection/#/{{<strong><span style=""color: rgb(243, 121, 52);"">InspectionID</span></strong>}}</p><p><br></p><p><strong><u>To view specific form within the inspection</u></strong></p><p>https://{{ProjectURL}}/inspection/#/{{<strong><span style=""color: rgb(243, 121, 52);"">InspectionID</span></strong>}}/{{<strong><span style=""color: rgb(243, 121, 52);"">FormCode</span></strong>}}</p><p><br></p><p><strong><u>To view form at a specific revision</u></strong></p><p class=""currently-active"">https://{{ProjectURL}}/inspection/#/{{<strong><span style=""color: rgb(243, 121, 52);"">InspectionID</span></strong>}}/{{<strong><span style=""color: rgb(243, 121, 52);"">FormCode</span></strong>}}/{{<strong><span style=""color: rgb(243, 121, 52);"">Version</span></strong>}}</p><p class=""currently-active"">First version will be 1, second will be 2, and so on.&nbsp;</p><p class=""currently-active"">If you would like to get the latest version, simply leave it empty, i.e. hit&nbsp;https://{{ProjectURL}}/inspection/#/{{<strong>InspectionID</strong>}}/{{<strong>FormCode</strong>}} and it will bring you to the latest version of the form code within the inspection.&nbsp;</p>"
472737,544549,,<p>This is a hotfix release. It now limits Inspection synchronisation on Android to 25 inspections per server request (down from 50). &nbsp;</p><p>This is necessary as Android has a lower limit of the amount of data it can handle per request.</p><p>iOS will remain at 50 inspections per request.</p>
474472,546284,,<p>This is a hotfix release. It now limits Inspection synchronisation on iOS to 10 inspections per server request (down from 50). &nbsp;</p><p>A full release later this month will make this number controllable as most projects are able to take advantage of receiving more inspections per server sync request.</p>
474473,546285,,<p>This is a hotfix release. It was possible if you were trying to download many documents at the same time from the document repository to tap on the same document to download before it was added to the queue. This would cause the downloader module to crash and downloading to pause until the app was restarted.</p><p>This hotfix re-implements how documents are added to the queue and will filter out duplicates creating a more robust experience.</p>
